GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2/16/11,1610612765,1610612754,2010,115,0.515,0.684,0.222,26,45,109,0.5,0.625,0.389,25,46,1
2/16/11,1610612752,1610612737,2010,102,0.481,0.81,0.391,25,44,90,0.44,0.556,0.5,20,38,1
2/16/11,1610612750,1610612746,2010,90,0.354,0.694,0.292,16,49,98,0.456,0.645,0.231,25,45,0
2/16/11,1610612742,1610612758,2010,116,0.556,0.5,0.5,34,35,100,0.493,0.765,0.5,24,40,1
2/16/11,1610612745,1610612755,2010,105,0.464,0.6,0.281,27,40,114,0.552,0.722,0.357,23,50,0
2/16/11,1610612749,1610612743,2010,87,0.388,0.786,0.13,14,40,94,0.461,0.84,0.273,15,44,0
2/16/11,1610612762,1610612744,2010,100,0.455,0.9,0.214,18,40,107,0.545,0.682,0.421,17,34,0
2/16/11,1610612757,1610612740,2010,103,0.529,0.833,0.316,19,31,96,0.5,0.792,0.231,16,35,1
2/15/11,1610612754,1610612748,2010,103,0.419,0.793,0.444,19,45,110,0.489,0.769,0.25,15,50,0
2/15/11,1610612741,1610612766,2010,106,0.5,0.767,0.5,25,38,94,0.478,0.867,0.182,22,36,1
2/15/11,1610612763,1610612755,2010,102,0.467,0.632,0.429,20,37,91,0.44,0.846,0.231,14,44,1
2/15/11,1610612760,1610612758,2010,126,0.5,0.933,0.333,28,48,96,0.402,0.774,0.182,18,42,1
2/15/11,1610612756,1610612762,2010,102,0.493,0.75,0.414,24,32,101,0.458,0.864,0.429,23,39,1
2/15/11,1610612744,1610612740,2010,102,0.506,0.824,0.526,25,32,89,0.453,0.783,0.3,16,38,1
2/14/11,1610612766,1610612747,2010,109,0.512,0.81,0.381,28,37,89,0.438,0.8,0.158,24,42,1
2/14/11,1610612751,1610612759,2010,85,0.348,0.81,0.333,15,39,102,0.45,0.742,0.438,21,50,0
2/14/11,1610612765,1610612737,2010,79,0.386,0.789,0.526,20,26,94,0.565,0.895,0.438,26,39,0
2/14/11,1610612749,1610612746,2010,102,0.515,0.7,0.423,25,33,78,0.371,0.815,0.235,15,34,1
2/14/11,1610612750,1610612757,2010,81,0.39,0.765,0.444,15,35,95,0.44,0.813,0.444,23,41,0
2/14/11,1610612745,1610612743,2010,121,0.494,0.864,0.438,31,46,102,0.41,0.75,0.25,15,39,1
2/13/11,1610612738,1610612748,2010,85,0.423,0.75,0.267,19,40,82,0.419,0.739,0.188,17,41,1
2/13/11,1610612753,1610612747,2010,89,0.487,0.8,0.304,19,46,75,0.393,0.467,0.125,19,34,1
2/13/11,1610612739,1610612764,2010,100,0.422,0.613,0.478,23,43,115,0.543,0.714,0.385,31,48,0
2/13/11,1610612765,1610612757,2010,100,0.515,0.8,0.6,23,32,105,0.547,0.967,0.375,25,25,0
2/13/11,1610612761,1610612746,2010,98,0.427,0.813,0.154,16,39,93,0.416,0.706,0.357,15,42,1
2/13/11,1610612763,1610612743,2010,116,0.557,0.813,0.333,19,41,108,0.55,0.714,0.313,21,29,1
2/13/11,1610612756,1610612758,2010,108,0.467,0.75,0.3,25,36,113,0.457,0.875,0.462,19,51,0
2/13/11,1610612744,1610612760,2010,100,0.434,0.778,0.304,28,47,94,0.525,0.857,0.444,15,33,1
2/12/11,1610612737,1610612766,2010,86,0.402,0.833,0.217,26,40,88,0.423,0.81,0.263,24,44,0
2/12/11,1610612751,1610612752,2010,95,0.418,0.71,0.5,15,49,105,0.43,0.833,0.471,25,45,0
2/12/11,1610612764,1610612759,2010,94,0.463,0.625,0.273,15,35,118,0.584,0.882,0.52,27,37,0
2/12/11,1610612750,1610612755,2010,87,0.364,0.864,0.174,15,45,107,0.513,0.846,0.417,24,40,0
2/12/11,1610612740,1610612741,2010,88,0.406,0.667,0.4,16,26,97,0.515,0.955,0.462,20,47,0
2/12/11,1610612745,1610612742,2010,102,0.406,0.765,0.379,21,38,106,0.551,0.8,0.533,26,42,0
2/12/11,1610612749,1610612754,2010,97,0.424,0.8,0.391,20,37,103,0.478,0.732,0.412,17,46,0
2/12/11,1610612758,1610612760,2010,97,0.452,0.714,0.083,18,49,99,0.475,0.656,0.154,12,36,0
2/11/11,1610612766,1610612751,2010,89,0.426,0.692,0.286,16,42,94,0.407,0.647,0.143,18,48,0
2/11/11,1610612754,1610612750,2010,116,0.506,0.8,0.4,17,44,105,0.422,0.8,0.294,15,44,1
2/11/11,1610612753,1610612740,2010,93,0.462,0.64,0.238,21,41,99,0.452,0.81,0.286,22,43,0
2/11/11,1610612755,1610612759,2010,77,0.354,0.824,0.385,18,46,71,0.333,0.778,0.176,20,57,1
2/11/11,1610612761,1610612757,2010,96,0.514,0.708,0.556,21,35,102,0.543,0.76,0.412,23,32,0
2/11/11,1610612739,1610612746,2010,126,0.5,0.813,0.4,34,43,119,0.448,0.781,0.348,20,45,1
2/11/11,1610612765,1610612748,2010,92,0.425,0.842,0.333,20,35,106,0.507,0.828,0.429,29,44,0
2/11/11,1610612752,1610612747,2010,96,0.412,0.875,0.25,22,44,113,0.536,0.68,0.4,22,41,0
2/11/11,1610612763,1610612749,2010,89,0.432,0.733,0.5,15,45,86,0.364,0.792,0.423,14,44,1
2/11/11,1610612762,1610612756,2010,83,0.436,0.667,0.412,27,45,95,0.404,0.783,0.217,19,47,0
2/10/11,1610612738,1610612747,2010,86,0.402,0.789,0.313,25,36,92,0.479,0.76,0.3,20,47,0
2/10/11,1610612756,1610612744,2010,112,0.524,0.857,0.545,25,47,88,0.4,0.588,0.3,19,32,1
2/10/11,1610612743,1610612742,2010,121,0.524,0.75,0.484,25,36,120,0.536,0.76,0.44,21,39,1
2/9/11,1610612739,1610612765,2010,94,0.514,0.632,0.421,27,38,103,0.433,0.727,0.474,27,44,0
2/9/11,1610612754,1610612766,2010,104,0.476,0.808,0.455,23,42,103,0.463,0.778,0.353,14,40,1
2/9/11,1610612751,1610612740,2010,103,0.469,0.789,0.522,29,43,101,0.471,0.75,0.529,25,40,1
2/9/11,1610612755,1610612753,2010,95,0.42,0.682,0.316,22,45,99,0.461,0.731,0.385,25,40,0
2/9/11,1610612761,1610612759,2010,100,0.5,0.722,0.333,22,32,111,0.58,0.579,0.429,30,41,0
2/9/11,1610612764,1610612749,2010,100,0.474,0.9,0.625,19,51,85,0.432,0.417,0.286,20,39,1
2/9/11,1610612752,1610612746,2010,108,0.494,0.957,0.231,21,34,116,0.547,0.813,0.529,28,38,0
2/9/11,1610612762,1610612741,2010,86,0.474,0.524,0.125,23,48,91,0.398,0.769,0.333,17,41,0
2/9/11,1610612758,1610612742,2010,100,0.47,0.826,0.231,19,48,102,0.469,0.773,0.36,22,39,0
2/9/11,1610612744,1610612743,2010,116,0.511,0.667,0.5,30,42,114,0.53,0.727,0.417,28,42,1
2/8/11,1610612737,1610612755,2010,83,0.407,0.667,0.167,20,35,117,0.544,0.824,0.231,26,50,0
2/8/11,1610612753,1610612746,2010,101,0.432,0.618,0.333,22,49,85,0.392,0.818,0.313,18,37,1
2/8/11,1610612765,1610612759,2010,89,0.434,0.737,0.273,14,35,100,0.529,0.727,0.556,24,45,0
2/8/11,1610612748,1610612754,2010,117,0.53,0.75,0.333,20,36,112,0.512,0.85,0.318,18,37,1
2/8/11,1610612749,1610612761,2010,92,0.463,0.7,0.154,17,50,74,0.36,0.923,0,19,44,1
2/8/11,1610612760,1610612763,2010,101,0.412,0.75,0.368,19,58,105,0.457,0.744,0.4,17,36,0
2/8/11,1610612745,1610612750,2010,108,0.451,0.826,0.25,22,31,112,0.511,0.778,0.444,22,51,0
2/7/11,1610612766,1610612738,2010,94,0.418,0.767,0.313,16,50,89,0.408,0.815,0.357,25,37,1
2/7/11,1610612763,1610612747,2010,84,0.398,0.824,0.4,18,45,93,0.432,0.6,0.5,22,43,0
2/7/11,1610612740,1610612750,2010,92,0.417,0.727,0.25,22,43,104,0.43,1,0.423,21,44,0
2/7/11,1610612742,1610612739,2010,99,0.41,0.889,0.318,21,51,96,0.44,0.765,0.214,18,43,1
2/7/11,1610612743,1610612745,2010,103,0.455,0.698,0.231,14,47,108,0.434,0.771,0.409,27,37,0
2/7/11,1610612757,1610612741,2010,109,0.515,0.925,0.25,21,31,103,0.494,0.611,0.25,16,41,1
2/7/11,1610612758,1610612762,2010,104,0.469,0.759,0.4,18,45,107,0.489,0.667,0.111,19,38,0
2/7/11,1610612744,1610612756,2010,92,0.434,0.692,0.111,20,50,104,0.437,0.75,0.433,32,41,0
2/6/11,1610612748,1610612746,2010,97,0.442,0.679,0.357,19,44,79,0.325,0.697,0.25,12,44,1
2/6/11,1610612751,1610612754,2010,86,0.412,0.571,0.25,24,41,105,0.47,0.818,0.409,18,46,0
2/6/11,1610612752,1610612755,2010,117,0.597,0.824,0.407,27,39,103,0.542,0.759,0.3,21,27,1
2/6/11,1610612738,1610612753,2010,91,0.476,0.824,0.333,21,41,80,0.344,0.813,0.125,13,46,1
2/5/11,1610612766,1610612742,2010,92,0.371,0.875,0.238,16,40,101,0.465,0.824,0.318,20,44,0
2/5/11,1610612764,1610612737,2010,92,0.506,0.444,0.5,18,33,99,0.466,0.743,0.385,16,45,0
2/5/11,1610612739,1610612757,2010,105,0.513,0.813,0.435,28,30,111,0.538,0.882,0.632,27,35,0
2/5/11,1610612740,1610612747,2010,95,0.494,1,0.429,24,42,101,0.474,0.852,0.333,20,37,0
2/5/11,1610612745,1610612763,2010,95,0.395,0.88,0.263,17,51,93,0.409,0.8,0.125,16,46,1
2/5/11,1610612749,1610612765,2010,78,0.392,0.923,0.235,16,36,89,0.515,0.708,0.25,18,38,0
2/5/11,1610612750,1610612743,2010,100,0.389,0.731,0.259,23,45,113,0.544,0.727,0.407,30,46,0
2/5/11,1610612762,1610612760,2010,105,0.513,0.741,0.167,27,36,121,0.566,0.846,0.619,30,34,0
2/5/11,1610612744,1610612741,2010,101,0.481,0.826,0.333,26,35,90,0.475,0.462,0.32,28,39,1
2/4/11,1610612766,1610612748,2010,97,0.473,0.783,0.45,22,33,109,0.551,0.737,0.474,24,36,0
2/4/11,1610612754,1610612757,2010,100,0.403,0.767,0.357,12,58,87,0.364,0.818,0.25,17,39,1
2/4/11,1610612755,1610612752,2010,100,0.47,0.944,0.385,25,41,98,0.402,0.769,0.296,17,48,1
2/4/11,1610612761,1610612750,2010,111,0.548,0.889,0.273,35,41,100,0.412,0.818,0.4,18,39,1
2/4/11,1610612764,1610612753,2010,92,0.452,0.867,0.3,22,40,110,0.457,0.609,0.387,24,54,0
2/4/11,1610612737,1610612746,2010,101,0.436,0.923,0.259,25,44,100,0.507,0.643,0.333,22,44,1
2/4/11,1610612765,1610612751,2010,92,0.482,0.5,0.3,18,40,82,0.442,0.714,0.25,21,34,1
2/4/11,1610612738,1610612742,2010,97,0.506,0.688,0.353,21,34,101,0.494,0.882,0.471,22,33,0
2/4/11,1610612763,1610612739,2010,112,0.513,0.9,0.375,20,38,105,0.475,0.885,0.333,22,33,1
2/4/11,1610612756,1610612760,2010,107,0.459,0.696,0.394,19,38,111,0.512,0.875,0.333,25,45,0
2/4/11,1610612758,1610612759,2010,100,0.435,0.75,0.167,19,43,113,0.571,0.667,0.389,28,42,0
2/4/11,1610612743,1610612762,2010,106,0.438,0.889,0.2,18,42,113,0.463,0.944,0.308,29,43,0
2/3/11,1610612753,1610612748,2010,100,0.424,0.516,0.364,20,44,104,0.5,0.694,0.438,19,44,0
2/3/11,1610612744,1610612749,2010,100,0.506,0.769,0.5,23,36,94,0.429,0.833,0.261,31,49,1
2/3/11,1610612747,1610612759,2010,88,0.425,0.818,0.143,24,44,89,0.412,0.765,0.375,20,38,0
2/2/11,1610612737,1610612761,2010,100,0.553,0.667,0.417,30,40,87,0.436,0.857,0.2,22,36,1
2/2/11,1610612739,1610612754,2010,112,0.453,0.795,0.5,23,32,117,0.471,0.813,0.474,26,49,0
2/2/11,1610612751,1610612755,2010,92,0.463,0.75,0.3,16,38,106,0.446,1,0.333,23,47,0
2/2/11,1610612765,1610612766,2010,87,0.436,0.706,0.368,23,30,97,0.507,0.8,0.3,26,46,0
2/2/11,1610612752,1610612742,2010,97,0.42,0.85,0.261,20,34,113,0.5,0.857,0.44,24,54,0
2/2/11,1610612750,1610612763,2010,84,0.435,0.5,0.263,22,38,102,0.489,0.909,0.462,27,47,0
2/2/11,1610612760,1610612740,2010,104,0.529,0.733,0.417,22,44,93,0.446,0.762,0.25,18,32,1
2/2/11,1610612743,1610612757,2010,109,0.519,0.808,0.4,19,48,90,0.427,0.708,0.529,26,33,1
2/2/11,1610612756,1610612749,2010,92,0.5,0.739,0.231,20,54,77,0.311,0.8,0.217,13,39,1
2/2/11,1610612762,1610612745,2010,96,0.453,0.739,0.091,18,44,97,0.447,0.72,0.5,20,39,0
2/2/11,1610612746,1610612741,2010,88,0.468,0.524,0.333,20,30,106,0.513,0.7,0.462,27,41,0
2/1/11,1610612740,1610612764,2010,97,0.486,0.767,0.333,19,41,89,0.458,0.704,0.286,13,34,1
2/1/11,1610612757,1610612759,2010,99,0.507,0.875,0.154,17,37,86,0.427,0.533,0.444,14,37,1
2/1/11,1610612758,1610612738,2010,90,0.437,0.815,0.545,18,36,95,0.447,0.882,0.364,23,43,0
2/1/11,1610612747,1610612745,2010,114,0.484,0.833,0.3,22,54,106,0.43,0.909,0.263,28,44,1
1/31/11,1610612754,1610612761,2010,104,0.444,0.857,0.4,19,56,93,0.413,0.762,0.167,16,38,1
1/31/11,1610612751,1610612743,2010,115,0.532,0.846,0.6,30,38,99,0.508,0.788,0.35,20,27,1
1/31/11,1610612748,1610612739,2010,117,0.489,0.821,0.444,19,50,90,0.39,0.815,0.308,14,41,1
1/31/11,1610612763,1610612753,2010,100,0.533,0.696,0.4,25,32,97,0.474,0.739,0.25,17,39,1
1/31/11,1610612742,1610612764,2010,102,0.479,0.676,0.409,27,50,92,0.395,0.613,0.357,18,45,1
1/31/11,1610612762,1610612766,2010,83,0.447,0.857,0.375,21,49,78,0.356,0.741,0.3,12,36,1
1/31/11,1610612746,1610612749,2010,105,0.52,0.926,0.154,24,34,98,0.493,0.792,0.278,25,33,1
1/30/11,1610612760,1610612748,2010,103,0.405,0.794,0.444,20,42,108,0.52,0.688,0.444,21,41,0
1/30/11,1610612747,1610612738,2010,96,0.444,0.741,0.444,10,30,109,0.603,0.667,0.529,34,43,0
1/30/11,1610612753,1610612739,2010,103,0.413,0.643,0.29,24,61,87,0.434,0.727,0.313,19,35,1
1/30/11,1610612755,1610612743,2010,110,0.551,0.818,0.375,31,35,99,0.459,0.875,0.526,16,38,1
1/30/11,1610612752,1610612765,2010,124,0.513,0.878,0.333,19,41,106,0.506,0.667,0.545,19,32,1
1/30/11,1610612756,1610612740,2010,104,0.481,0.905,0.36,26,43,102,0.421,0.842,0.375,21,47,1
1/30/11,1610612744,1610612762,2010,96,0.493,0.8,0.4,21,47,81,0.372,0.722,0.333,23,42,1
1/29/11,1610612741,1610612754,2010,110,0.477,0.88,0.353,26,46,89,0.407,0.625,0.333,15,39,1
1/29/11,1610612763,1610612764,2010,107,0.5,0.826,0.286,28,44,93,0.427,0.821,0.4,18,35,1
1/29/11,1610612750,1610612761,2010,103,0.438,0.733,0.393,21,54,87,0.337,0.727,0.214,21,52,1
1/29/11,1610612742,1610612737,2010,102,0.493,0.815,0.381,28,41,91,0.461,0.773,0.2,20,38,1
1/29/11,1610612749,1610612751,2010,91,0.427,0.704,0.381,15,44,81,0.403,0.714,0.5,19,38,1
1/29/11,1610612759,1610612745,2010,108,0.514,0.889,0.5,22,32,95,0.465,0.625,0.25,22,39,1
1/29/11,1610612758,1610612740,2010,102,0.5,0.8,0.333,23,39,96,0.432,0.933,0.25,15,35,1
1/29/11,1610612746,1610612766,2010,103,0.43,0.75,0.379,26,35,88,0.403,0.75,0.231,20,49,1
1/28/11,1610612754,1610612751,2010,124,0.625,0.571,0.545,31,36,92,0.479,0.76,0.429,21,31,1
1/28/11,1610612755,1610612763,2010,94,0.461,0.733,0.65,22,33,99,0.451,0.923,0.2,19,41,0
1/28/11,1610612761,1610612749,2010,110,0.467,0.821,0.1,27,40,116,0.553,0.743,0.4,24,40,0
1/28/11,1610612737,1610612752,2010,111,0.512,0.87,0.368,22,46,102,0.471,1,0.273,23,34,1
1/28/11,1610612739,1610612743,2010,103,0.455,0.652,0.308,27,45,117,0.477,0.714,0.435,23,47,0
1/28/11,1610612748,1610612765,2010,88,0.452,0.773,0.208,18,42,87,0.38,0.818,0.333,22,43,1
1/28/11,1610612741,1610612753,2010,99,0.425,0.739,0.444,25,54,90,0.41,0.75,0.238,19,40,1
1/28/11,1610612760,1610612764,2010,124,0.494,0.756,0.238,27,55,117,0.426,0.679,0.333,18,43,1
1/28/11,1610612762,1610612750,2010,108,0.441,0.769,0.333,29,43,100,0.468,0.833,0.4,21,45,1
1/28/11,1610612756,1610612738,2010,88,0.432,0.692,0.353,23,45,71,0.342,0.652,0.111,14,40,1
1/28/11,1610612744,1610612766,2010,113,0.466,0.87,0.44,26,49,121,0.511,0.613,0.385,32,41,0
1/28/11,1610612747,1610612758,2010,95,0.413,0.846,0.304,20,36,100,0.512,0.667,0.364,21,42,0
1/27/11,1610612752,1610612748,2010,93,0.361,0.821,0.303,24,45,88,0.417,0.697,0.263,13,49,1
1/27/11,1610612742,1610612745,2010,111,0.5,0.92,0.375,25,40,106,0.464,0.8,0.364,16,42,1
1/27/11,1610612757,1610612738,2010,78,0.367,0.615,0.25,16,49,88,0.469,0.697,0.294,21,42,0
1/26/11,1610612754,1610612753,2010,96,0.412,0.692,0.267,15,41,111,0.5,0.684,0.471,20,46,0
1/26/11,1610612751,1610612763,2010,93,0.439,0.857,0.529,26,39,88,0.438,0.762,0.167,19,41,1
1/26/11,1610612761,1610612755,2010,94,0.487,0.818,0.25,19,33,107,0.494,0.882,0.267,28,43,0
1/26/11,1610612765,1610612743,2010,100,0.443,0.781,0.333,19,43,109,0.475,0.815,0.407,20,37,0
1/26/11,1610612749,1610612737,2010,98,0.432,0.783,0.5,22,43,90,0.418,0.739,0.368,19,43,1
1/26/11,1610612750,1610612760,2010,117,0.465,0.72,0.368,26,53,118,0.452,0.963,0.381,21,43,0
1/26/11,1610612745,1610612746,2010,96,0.414,0.85,0.28,22,50,83,0.364,0.727,0.167,13,44,1
1/26/11,1610612756,1610612766,2010,107,0.461,0.9,0.5,23,37,114,0.506,0.862,0.529,26,43,0
1/26/11,1610612762,1610612759,2010,105,0.547,0.75,0.167,21,31,112,0.513,0.793,0.35,23,33,0
1/26/11,1610612744,1610612740,2010,103,0.507,0.885,0.308,19,28,112,0.622,0.789,0.385,32,35,0
1/25/11,1610612764,1610612743,2010,109,0.512,0.852,0.154,23,36,120,0.506,0.813,0.522,23,39,0
1/25/11,1610612738,1610612739,2010,112,0.5,0.68,0.458,29,43,95,0.463,0.64,0.455,25,45,1
1/25/11,1610612742,1610612746,2010,112,0.5,0.933,0.417,18,30,105,0.557,0.607,0.5,22,34,1
1/25/11,1610612758,1610612766,2010,89,0.36,0.828,0.083,16,44,94,0.451,0.75,0.375,12,50,0
1/25/11,1610612747,1610612762,2010,120,0.62,0.828,0.444,34,38,91,0.419,0.765,0.375,29,33,1
1/24/11,1610612751,1610612739,2010,103,0.446,0.759,0.538,24,40,101,0.452,0.833,0.357,18,41,1
1/24/11,1610612753,1610612765,2010,96,0.452,0.676,0.259,19,46,103,0.457,0.667,0.5,17,39,0
1/24/11,1610612755,1610612756,2010,105,0.543,1,0.231,31,41,95,0.513,0.833,0.294,24,32,1
1/24/11,1610612761,1610612763,2010,98,0.476,0.75,0,20,42,100,0.441,0.7,0.364,17,46,0
1/24/11,1610612752,1610612764,2010,115,0.462,0.724,0.345,24,40,106,0.482,0.786,0.308,19,47,1
1/24/11,1610612741,1610612749,2010,92,0.395,0.88,0.333,25,45,83,0.461,0.727,0.385,16,41,1
1/24/11,1610612750,1610612745,2010,125,0.505,0.821,0.5,30,42,129,0.494,0.806,0.467,26,40,0
1/24/11,1610612740,1610612760,2010,91,0.455,0.739,0.267,18,33,89,0.465,0.85,0.375,20,41,1
1/24/11,1610612757,1610612758,2010,81,0.395,0.727,0.333,16,39,96,0.5,0.75,0.556,19,44,0
1/24/11,1610612744,1610612759,2010,102,0.459,0.95,0.333,21,36,113,0.5,0.765,0.333,26,46,0
1/23/11,1610612743,1610612754,2010,121,0.511,0.762,0.55,28,44,107,0.425,0.828,0.429,25,42,1
1/22/11,1610612766,1610612737,2010,87,0.468,0.75,0.333,23,34,103,0.507,0.87,0.474,19,37,0
1/22/11,1610612751,1610612742,2010,86,0.444,0.81,0.333,23,39,87,0.347,0.931,0.381,18,39,0
1/22/11,1610612764,1610612738,2010,85,0.429,0.692,0.111,14,44,83,0.43,0.611,0.267,20,40,1
1/22/11,1610612765,1610612756,2010,75,0.358,0.824,0.3,16,46,74,0.405,0.778,0.259,20,43,1
1/22/11,1610612748,1610612761,2010,120,0.525,0.769,0.615,27,42,103,0.469,0.917,0.625,20,33,1
1/22/11,1610612755,1610612762,2010,96,0.407,0.774,0.4,19,44,85,0.42,0.765,0.25,27,47,1
1/22/11,1610612741,1610612739,2010,92,0.415,0.75,0.474,23,48,79,0.321,0.679,0.3,19,51,1
1/22/11,1610612740,1610612759,2010,96,0.469,0.533,0.8,19,57,72,0.362,0.72,0.267,15,32,1
1/22/11,1610612760,1610612752,2010,101,0.386,0.824,0.294,12,57,98,0.43,0.714,0.346,21,40,1
1/22/11,1610612745,1610612753,2010,104,0.389,0.88,0.296,19,47,118,0.529,0.684,0.406,26,46,0
1/22/11,1610612749,1610612763,2010,81,0.378,0.667,0.25,19,36,94,0.514,0.783,0.25,17,49,0
1/22/11,1610612757,1610612754,2010,97,0.422,0.85,0.5,29,39,92,0.474,0.778,0.333,16,42,1
1/22/11,1610612746,1610612744,2010,113,0.435,0.8,0.212,28,48,109,0.459,0.815,0.333,23,42,1
1/21/11,1610612751,1610612765,2010,89,0.5,0.857,0.455,23,44,74,0.333,0.69,0.333,12,35,1
1/21/11,1610612753,1610612761,2010,112,0.472,0.704,0.333,21,60,72,0.354,0.588,0.267,15,44,1
1/21/11,1610612764,1610612756,2010,91,0.407,0.769,0.389,25,48,109,0.477,0.842,0.458,25,47,0
1/21/11,1610612737,1610612740,2010,59,0.291,0.818,0.2,11,32,100,0.48,0.909,0.533,26,55,0
1/21/11,1610612738,1610612762,2010,110,0.552,0.871,0.429,31,34,86,0.4,0.765,0.308,19,34,1
1/21/11,1610612739,1610612749,2010,88,0.382,0.8,0.571,16,36,102,0.506,0.833,0.25,24,39,0
1/21/11,1610612763,1610612745,2010,115,0.533,0.81,0,16,45,110,0.458,0.839,0.348,20,37,1
1/21/11,1610612759,1610612752,2010,101,0.488,0.68,0.235,28,50,92,0.378,1,0.4,19,44,1
1/21/11,1610612743,1610612747,2010,97,0.474,0.8,0.333,23,27,107,0.534,0.643,0.25,24,47,0
1/21/11,1610612744,1610612758,2010,119,0.516,0.85,0.222,21,44,112,0.447,0.676,0.25,22,45,1
1/20/11,1610612766,1610612755,2010,100,0.481,0.769,0.364,21,40,97,0.459,0.727,0.214,22,45,1
1/20/11,1610612741,1610612742,2010,82,0.369,0.813,0.438,15,51,77,0.356,0.818,0.318,16,41,1
1/20/11,1610612757,1610612746,2010,108,0.564,0.684,0.438,21,37,93,0.432,0.667,0.346,18,42,1
1/19/11,1610612739,1610612756,2010,98,0.434,0.85,0.429,18,39,106,0.471,0.952,0.316,29,47,0
1/19/11,1610612751,1610612762,2010,103,0.493,0.794,0.5,25,44,95,0.416,0.867,0.357,20,31,1
1/19/11,1610612753,1610612755,2010,99,0.453,0.561,0.333,18,47,98,0.429,0.719,0.214,19,49,1
1/19/11,1610612738,1610612765,2010,86,0.447,0.56,0.286,23,47,82,0.419,0.727,0.267,19,34,1
1/19/11,1610612749,1610612764,2010,100,0.479,0.781,0.5,16,43,87,0.443,0.75,0.182,26,34,1
1/19/11,1610612740,1610612763,2010,103,0.481,0.75,0.333,24,42,102,0.462,0.8,0.5,25,43,1
1/19/11,1610612745,1610612752,2010,104,0.471,0.875,0.258,21,48,89,0.422,0.733,0.333,14,45,1
1/19/11,1610612759,1610612761,2010,104,0.458,0.828,0.25,23,49,95,0.439,0.8,0.375,20,38,1
1/19/11,1610612742,1610612747,2010,109,0.55,0.692,0.462,27,35,100,0.543,0.857,0.375,20,35,1
1/19/11,1610612743,1610612760,2010,112,0.512,0.727,0.25,22,39,107,0.482,0.828,0.2,22,46,1
1/19/11,1610612758,1610612757,2010,90,0.427,0.682,0.278,22,45,94,0.432,0.923,0.375,25,42,0
1/19/11,1610612744,1610612754,2010,110,0.511,0.737,0.375,22,35,108,0.457,0.862,0.409,21,49,1
1/19/11,1610612746,1610612750,2010,126,0.494,0.722,0.571,26,48,111,0.5,0.848,0.063,23,33,1
1/18/11,1610612748,1610612737,2010,89,0.364,0.897,0.233,12,46,93,0.4,0.714,0.226,20,48,0
1/18/11,1610612741,1610612766,2010,82,0.39,0.762,0.5,17,44,83,0.402,0.65,0,17,43,0
1/17/11,1610612752,1610612756,2010,121,0.489,0.8,0.355,25,38,129,0.495,0.903,0.524,26,48,0
1/17/11,1610612764,1610612762,2010,108,0.535,0.839,0.429,27,44,101,0.45,0.682,0.519,26,33,1
1/17/11,1610612763,1610612741,2010,84,0.377,0.714,0.143,14,43,96,0.486,0.684,0.478,24,36,0
1/17/11,1610612755,1610612766,2010,96,0.387,0.72,0.429,22,56,92,0.358,0.739,0.233,24,59,1
1/17/11,1610612745,1610612749,2010,93,0.368,0.786,0.091,22,53,84,0.44,0.455,0.333,20,44,1
1/17/11,1610612740,1610612761,2010,85,0.391,0.789,0.167,20,47,81,0.446,0.65,0.154,22,42,1
1/17/11,1610612765,1610612742,2010,103,0.575,0.789,0.333,24,33,89,0.466,0.706,0.36,28,31,1
1/17/11,1610612746,1610612754,2010,114,0.543,0.731,0.438,29,36,107,0.459,0.903,0.44,24,34,1
1/17/11,1610612737,1610612758,2010,100,0.47,0.85,0.25,25,38,98,0.446,0.682,0.111,18,47,1
1/17/11,1610612744,1610612751,2010,109,0.494,0.75,0.333,25,35,100,0.488,0.792,0.214,28,38,1
1/17/11,1610612738,1610612753,2010,109,0.6,0.846,0.3,25,30,106,0.459,0.75,0.407,19,34,1
1/17/11,1610612757,1610612750,2010,113,0.452,0.861,0.333,19,42,102,0.432,0.676,0.2,19,47,1
1/17/11,1610612747,1610612760,2010,101,0.5,0.692,0.5,24,41,94,0.425,0.818,0.091,21,40,1
1/16/11,1610612746,1610612747,2010,99,0.437,0.609,0.429,28,50,92,0.413,0.818,0.15,12,45,1
1/16/11,1610612759,1610612743,2010,110,0.515,0.784,0.5,24,47,97,0.43,0.708,0.375,21,38,1
1/15/11,1610612737,1610612745,2010,106,0.494,0.833,0.385,27,32,112,0.54,1,0.35,24,45,0
1/15/11,1610612766,1610612740,2010,81,0.406,0.769,0.333,19,43,88,0.451,0.8,0.364,21,34,0
1/15/11,1610612764,1610612761,2010,98,0.459,0.882,0.417,23,48,95,0.471,0.733,0.4,26,39,1
1/15/11,1610612765,1610612758,2010,110,0.558,0.759,0.25,20,30,106,0.512,0.519,0.462,27,45,1
1/15/11,1610612741,1610612748,2010,99,0.464,0.824,0.368,23,42,96,0.442,0.75,0.464,18,30,1
1/15/11,1610612763,1610612742,2010,89,0.474,0.933,0.25,20,42,70,0.324,0.696,0.194,13,38,1
1/15/11,1610612750,1610612753,2010,99,0.44,0.818,0.333,16,46,108,0.444,0.862,0.379,21,37,0
